WRISTX,WRISTY,THUMB_CMCX,THUMB_CMCY,THUMB_MCPX,THUMB_MCPY,THUMB_IPX,THUMB_IPY,THUMB_TIPX,THUMB_TIPY,INDEX_FINGER_MCPX,INDEX_FINGER_MCPY,INDEX_FINGER_PIPX,INDEX_FINGER_PIPY,INDEX_FINGER_DIPX,INDEX_FINGER_DIPY,INDEX_FINGER_TIPX,INDEX_FINGER_TIPY,MIDDLE_FINGER_MCPX,MIDDLE_FINGER_MCPY,MIDDLE_FINGER_PIPX,MIDDLE_FINGER_PIPY,MIDDLE_FINGER_DIPX,MIDDLE_FINGER_DIPY,MIDDLE_FINGER_TIPX,MIDDLE_FINGER_TIPY,RING_FINGER_MCPX,RING_FINGER_MCPY,RING_FINGER_PIPX,RING_FINGER_PIPY,RING_FINGER_DIPX,RING_FINGER_DIPY,RING_FINGER_TIPX,RING_FINGER_TIPY,PINKY_MCPX,PINKY_MCPY,PINKY_PIPX,PINKY_PIPY,PINKY_DIPX,PINKY_DIPY,PINKY_TIPX,PINKY_TIPY
0.0,0.0,-0.1108433734939759,-0.17349397590361446,-0.14698795180722893,-0.3542168674698795,-0.1855421686746988,-0.4963855421686747,-0.2289156626506024,-0.5855421686746988,0.0,-0.5349397590361445,-0.11325301204819277,-0.7469879518072289,-0.15421686746987953,-0.8771084337349397,-0.18313253012048192,-1.0,0.014457831325301205,-0.5012048192771085,-0.27710843373493976,-0.6048192771084338,-0.42650602409638555,-0.6457831325301204,-0.5156626506024097,-0.7036144578313253,-0.0024096385542168677,-0.43855421686746987,-0.28674698795180725,-0.44819277108433736,-0.26265060240963856,-0.3421686746987952,-0.19518072289156627,-0.29156626506024097,-0.04578313253012048,-0.35903614457831323,-0.26024096385542167,-0.3493975903614458,-0.2457831325301205,-0.2674698795180723,-0.18072289156626506,-0.22650602409638554
0.0,0.0,-0.1111111111111111,-0.17632850241545894,-0.1473429951690821,-0.35507246376811596,-0.18357487922705315,-0.4927536231884058,-0.2222222222222222,-0.5821256038647343,0.0,-0.538647342995169,-0.11594202898550725,-0.748792270531401,-0.15458937198067632,-0.8792270531400966,-0.178743961352657,-1.0,0.014492753623188406,-0.5048309178743962,-0.27294685990338163,-0.6086956521739131,-0.42028985507246375,-0.6521739130434783,-0.5120772946859904,-0.714975845410628,-0.004830917874396135,-0.4420289855072464,-0.28743961352657005,-0.45410628019323673,-0.2632850241545894,-0.34782608695652173,-0.1956521739130435,-0.2971014492753623,-0.04830917874396135,-0.36231884057971014,-0.2632850241545894,-0.357487922705314,-0.24879227053140096,-0.2753623188405797,-0.18357487922705315,-0.2318840579710145
0.0,0.0,-0.0985576923076923,-0.17548076923076922,-0.12980769230769232,-0.3581730769230769,-0.1658653846153846,-0.5,-0.20432692307692307,-0.5889423076923077,0.0,-0.5384615384615384,-0.11057692307692307,-0.75,-0.14903846153846154,-0.8774038461538461,-0.16826923076923078,-1.0,0.01201923076923077,-0.5072115384615384,-0.2668269230769231,-0.6081730769230769,-0.4110576923076923,-0.6538461538461539,-0.5048076923076923,-0.71875,-0.004807692307692308,-0.4423076923076923,-0.28365384615384615,-0.4567307692307692,-0.2620192307692308,-0.35336538461538464,-0.1971153846153846,-0.2980769230769231,-0.04807692307692308,-0.36538461538461536,-0.2620192307692308,-0.3701923076923077,-0.24759615384615385,-0.2860576923076923,-0.18269230769230768,-0.23798076923076922
0.0,0.0,-0.11325301204819277,-0.17590361445783131,-0.14216867469879518,-0.3566265060240964,-0.17590361445783131,-0.4939759036144578,-0.21445783132530122,-0.5831325301204819,0.0,-0.5373493975903615,-0.10843373493975904,-0.7493975903614458,-0.14216867469879518,-0.8771084337349397,-0.163855421686747,-1.0,0.014457831325301205,-0.5084337349397591,-0.26506024096385544,-0.6120481927710844,-0.4072289156626506,-0.6602409638554216,-0.5012048192771085,-0.7253012048192771,-0.0024096385542168677,-0.4457831325301205,-0.28433734939759037,-0.46265060240963857,-0.26265060240963856,-0.3542168674698795,-0.2,-0.30120481927710846,-0.043373493975903614,-0.36626506024096384,-0.26265060240963856,-0.3710843373493976,-0.25060240963855424,-0.2891566265060241,-0.18795180722891566,-0.24096385542168675
0.0,0.0,-0.1111111111111111,-0.17632850241545894,-0.14009661835748793,-0.35507246376811596,-0.17391304347826086,-0.49516908212560384,-0.21014492753623187,-0.5821256038647343,0.0,-0.5410628019323671,-0.1111111111111111,-0.751207729468599,-0.14492753623188406,-0.8792270531400966,-0.16666666666666666,-1.0,0.012077294685990338,-0.5120772946859904,-0.26570048309178745,-0.6135265700483091,-0.4082125603864734,-0.6618357487922706,-0.5024154589371981,-0.7246376811594203,-0.004830917874396135,-0.45169082125603865,-0.28743961352657005,-0.4613526570048309,-0.26811594202898553,-0.3526570048309179,-0.2028985507246377,-0.2971014492753623,-0.04830917874396135,-0.3719806763285024,-0.26811594202898553,-0.3695652173913043,-0.2536231884057971,-0.28743961352657005,-0.19082125603864733,-0.2391304347826087
0.0,0.0,-0.09443099273607748,-0.1791767554479419,-0.12590799031476999,-0.36077481840193704,-0.1694915254237288,-0.49878934624697335,-0.21307506053268765,-0.585956416464891,0.0,-0.5399515738498789,-0.11380145278450363,-0.7506053268765133,-0.15012106537530268,-0.8789346246973365,-0.1694915254237288,-1.0,0.009685230024213076,-0.5084745762711864,-0.26634382566585957,-0.612590799031477,-0.4116222760290557,-0.6585956416464891,-0.5036319612590799,-0.7215496368038741,-0.009685230024213076,-0.44794188861985473,-0.288135593220339,-0.4600484261501211,-0.2639225181598063,-0.3559322033898305,-0.2009685230024213,-0.29782082324455206,-0.053268765133171914,-0.36803874092009686,-0.2687651331719128,-0.3728813559322034,-0.2542372881355932,-0.29055690072639223,-0.18886198547215496,-0.24213075060532688
0.0,0.0,-0.1201923076923077,-0.1778846153846154,-0.14903846153846154,-0.3557692307692308,-0.18269230769230768,-0.4951923076923077,-0.21634615384615385,-0.5793269230769231,0.0,-0.5408653846153846,-0.10576923076923077,-0.7524038461538461,-0.13942307692307693,-0.8798076923076923,-0.16105769230769232,-1.0,0.014423076923076924,-0.5120192307692307,-0.25961538461538464,-0.6129807692307693,-0.40384615384615385,-0.6634615384615384,-0.49759615384615385,-0.7283653846153846,0.0,-0.44711538461538464,-0.28365384615384615,-0.46153846153846156,-0.2644230769230769,-0.35336538461538464,-0.19951923076923078,-0.3004807692307692,-0.04567307692307692,-0.36778846153846156,-0.2644230769230769,-0.3701923076923077,-0.25,-0.28846153846153844,-0.1875,-0.2403846153846154
0.0,0.0,-0.12530120481927712,-0.17349397590361446,-0.15903614457831325,-0.35180722891566263,-0.19036144578313252,-0.4891566265060241,-0.2289156626506024,-0.5759036144578313,0.0,-0.5397590361445783,-0.1108433734939759,-0.7493975903614458,-0.14216867469879518,-0.8795180722891566,-0.16626506024096385,-1.0,0.012048192771084338,-0.5084337349397591,-0.26024096385542167,-0.6144578313253012,-0.40481927710843374,-0.6650602409638554,-0.5012048192771085,-0.727710843373494,-0.0024096385542168677,-0.4457831325301205,-0.28674698795180725,-0.4602409638554217,-0.2674698795180723,-0.3566265060240964,-0.20240963855421687,-0.30120481927710846,-0.04578313253012048,-0.36626506024096384,-0.26506024096385544,-0.3686746987951807,-0.25301204819277107,-0.2891566265060241,-0.19036144578313252,-0.24096385542168675
0.0,0.0,-0.10628019323671498,-0.17391304347826086,-0.13526570048309178,-0.3526570048309179,-0.17149758454106281,-0.49033816425120774,-0.21497584541062803,-0.572463768115942,0.0,-0.538647342995169,-0.10628019323671498,-0.751207729468599,-0.14009661835748793,-0.8792270531400966,-0.15942028985507245,-1.0,0.012077294685990338,-0.5048309178743962,-0.2608695652173913,-0.6159420289855072,-0.4033816425120773,-0.6642512077294686,-0.4975845410628019,-0.7270531400966184,-0.0024154589371980675,-0.4444444444444444,-0.28502415458937197,-0.4613526570048309,-0.26570048309178745,-0.35507246376811596,-0.20048309178743962,-0.2995169082125604,-0.04589371980676329,-0.3647342995169082,-0.26570048309178745,-0.3719806763285024,-0.2536231884057971,-0.28743961352657005,-0.18840579710144928,-0.2391304347826087
0.0,0.0,-0.10975609756097561,-0.17804878048780487,-0.13902439024390245,-0.35853658536585364,-0.17560975609756097,-0.4951219512195122,-0.2146341463414634,-0.5780487804878048,0.0,-0.5414634146341464,-0.1073170731707317,-0.748780487804878,-0.14146341463414633,-0.8804878048780488,-0.16341463414634147,-1.0,0.012195121951219513,-0.5073170731707317,-0.2634146341463415,-0.6146341463414634,-0.4097560975609756,-0.6658536585365854,-0.5048780487804878,-0.7317073170731707,-0.004878048780487805,-0.44390243902439025,-0.28780487804878047,-0.4634146341463415,-0.2682926829268293,-0.36097560975609755,-0.2073170731707317,-0.3048780487804878,-0.05121951219512195,-0.36097560975609755,-0.2707317073170732,-0.37073170731707317,-0.25853658536585367,-0.29024390243902437,-0.1951219512195122,-0.24390243902439024
0.0,0.0,-0.1048780487804878,-0.18048780487804877,-0.12926829268292683,-0.36341463414634145,-0.16829268292682928,-0.5,-0.2048780487804878,-0.5829268292682926,0.0,-0.5414634146341464,-0.1073170731707317,-0.751219512195122,-0.13902439024390245,-0.8780487804878049,-0.15853658536585366,-1.0,0.012195121951219513,-0.5073170731707317,-0.26097560975609757,-0.6170731707317073,-0.4073170731707317,-0.6707317073170732,-0.5073170731707317,-0.7341463414634146,-0.004878048780487805,-0.44146341463414634,-0.28780487804878047,-0.4634146341463415,-0.2707317073170732,-0.35853658536585364,-0.2048780487804878,-0.3024390243902439,-0.04878048780487805,-0.36341463414634145,-0.2707317073170732,-0.37317073170731707,-0.25853658536585367,-0.2926829268292683,-0.1951219512195122,-0.24146341463414633
0.0,0.0,-0.09975062344139651,-0.1770573566084788,-0.12718204488778054,-0.3640897755610973,-0.16708229426433915,-0.5062344139650873,-0.20448877805486285,-0.5910224438902744,0.0,-0.543640897755611,-0.11221945137157108,-0.7531172069825436,-0.14962593516209477,-0.8802992518703242,-0.17206982543640897,-1.0,0.00997506234413965,-0.5087281795511222,-0.2718204488778055,-0.6134663341645885,-0.4239401496259352,-0.6658354114713217,-0.5236907730673317,-0.7331670822942643,-0.007481296758104738,-0.44139650872817954,-0.2967581047381546,-0.4613466334164589,-0.2743142144638404,-0.3566084788029925,-0.20448877805486285,-0.30673316708229426,-0.05236907730673317,-0.35910224438902744,-0.2793017456359102,-0.36658354114713215,-0.26184538653366585,-0.28428927680798005,-0.19451371571072318,-0.23940149625935161
0.0,0.0,-0.10421836228287841,-0.17866004962779156,-0.13399503722084366,-0.3598014888337469,-0.17369727047146402,-0.5012406947890818,-0.21339950372208435,-0.5856079404466501,0.0,-0.5409429280397022,-0.11166253101736973,-0.749379652605459,-0.14392059553349876,-0.8784119106699751,-0.1662531017369727,-1.0,0.009925558312655087,-0.5062034739454094,-0.2655086848635236,-0.6178660049627791,-0.41687344913151364,-0.6724565756823822,-0.5161290322580645,-0.7369727047146402,-0.009925558312655087,-0.4441687344913151,-0.29528535980148884,-0.4640198511166253,-0.2729528535980149,-0.3573200992555831,-0.2109181141439206,-0.3027295285359802,-0.05459057071960298,-0.36476426799007444,-0.2803970223325062,-0.37220843672456577,-0.2630272952853598,-0.2878411910669975,-0.19851116625310175,-0.24069478908188585
0.0,0.0,-0.10696517412935323,-0.1791044776119403,-0.13681592039800994,-0.36318407960199006,-0.1791044776119403,-0.5024875621890548,-0.21890547263681592,-0.5845771144278606,0.0,-0.5422885572139303,-0.11194029850746269,-0.753731343283582,-0.14676616915422885,-0.8781094527363185,-0.1691542288557214,-1.0,0.009950248756218905,-0.5074626865671642,-0.26865671641791045,-0.6194029850746269,-0.4154228855721393,-0.6691542288557214,-0.5174129353233831,-0.736318407960199,-0.007462686567164179,-0.4427860696517413,-0.2960199004975124,-0.4626865671641791,-0.27860696517412936,-0.35572139303482586,-0.21393034825870647,-0.3034825870646766,-0.05472636815920398,-0.36069651741293535,-0.2810945273631841,-0.3681592039800995,-0.26616915422885573,-0.2860696517412935,-0.19900497512437812,-0.23880597014925373
0.0,0.0,-0.1044776119402985,-0.1791044776119403,-0.13432835820895522,-0.36318407960199006,-0.17412935323383086,-0.5024875621890548,-0.21641791044776118,-0.5920398009950248,0.0,-0.5422885572139303,-0.10945273631840796,-0.753731343283582,-0.14676616915422885,-0.8781094527363185,-0.1691542288557214,-1.0,0.009950248756218905,-0.5099502487562189,-0.26865671641791045,-0.6194029850746269,-0.417910447761194,-0.6716417910447762,-0.5174129353233831,-0.736318407960199,-0.007462686567164179,-0.4427860696517413,-0.2960199004975124,-0.4626865671641791,-0.27611940298507465,-0.35572139303482586,-0.21144278606965175,-0.3034825870646766,-0.05472636815920398,-0.36318407960199006,-0.2810945273631841,-0.3681592039800995,-0.263681592039801,-0.2835820895522388,-0.19900497512437812,-0.23880597014925373
0.0,0.0,-0.10918114143920596,-0.1761786600496278,-0.13895781637717122,-0.3573200992555831,-0.17866004962779156,-0.49627791563275436,-0.21588089330024815,-0.5831265508684863,0.0,-0.543424317617866,-0.10918114143920596,-0.7518610421836228,-0.14392059553349876,-0.8808933002481389,-0.1662531017369727,-1.0,0.01240694789081886,-0.5086848635235732,-0.2630272952853598,-0.6178660049627791,-0.41687344913151364,-0.6724565756823822,-0.5186104218362283,-0.739454094292804,-0.004962779156327543,-0.4466501240694789,-0.29280397022332505,-0.4640198511166253,-0.27543424317617865,-0.36228287841191065,-0.2109181141439206,-0.3076923076923077,-0.04962779156327544,-0.36476426799007444,-0.27791563275434245,-0.37220843672456577,-0.2655086848635236,-0.2878411910669975,-0.20099255583126552,-0.24317617866004962
0.0,0.0,-0.10421836228287841,-0.17866004962779156,-0.1315136476426799,-0.36476426799007444,-0.1687344913151365,-0.5062034739454094,-0.20595533498759305,-0.5930521091811415,0.0,-0.5483870967741935,-0.10918114143920596,-0.7518610421836228,-0.14392059553349876,-0.8808933002481389,-0.1662531017369727,-1.0,0.01240694789081886,-0.511166253101737,-0.2630272952853598,-0.6228287841191067,-0.4143920595533499,-0.674937965260546,-0.5161290322580645,-0.7419354838709677,-0.004962779156327543,-0.4466501240694789,-0.29280397022332505,-0.46898263027295284,-0.27543424317617865,-0.36228287841191065,-0.2109181141439206,-0.3052109181141439,-0.04962779156327544,-0.36476426799007444,-0.27543424317617865,-0.3746898263027295,-0.2655086848635236,-0.2903225806451613,-0.20099255583126552,-0.24069478908188585
0.0,0.0,-0.1111111111111111,-0.18024691358024691,-0.13580246913580246,-0.362962962962963,-0.17037037037037037,-0.5061728395061729,-0.20246913580246914,-0.5901234567901235,0.0,-0.5456790123456791,-0.1111111111111111,-0.7530864197530864,-0.145679012345679,-0.8814814814814815,-0.1654320987654321,-1.0,0.009876543209876543,-0.508641975308642,-0.2641975308641975,-0.6197530864197531,-0.4148148148148148,-0.6765432098765433,-0.5160493827160494,-0.7432098765432099,-0.0049382716049382715,-0.4444444444444444,-0.291358024691358,-0.4691358024691358,-0.2765432098765432,-0.362962962962963,-0.21481481481481482,-0.30617283950617286,-0.05185185185185185,-0.3654320987654321,-0.2765432098765432,-0.37530864197530867,-0.2641975308641975,-0.291358024691358,-0.20246913580246914,-0.2419753086419753
0.0,0.0,-0.10421836228287841,-0.17866004962779156,-0.12903225806451613,-0.36476426799007444,-0.16129032258064516,-0.5086848635235732,-0.1935483870967742,-0.6004962779156328,0.0,-0.5409429280397022,-0.10918114143920596,-0.7518610421836228,-0.14392059553349876,-0.8784119106699751,-0.16377171215880892,-1.0,0.01240694789081886,-0.5086848635235732,-0.2630272952853598,-0.6203473945409429,-0.4119106699751861,-0.6724565756823822,-0.5136476426799007,-0.739454094292804,-0.0024813895781637717,-0.4441687344913151,-0.29280397022332505,-0.4665012406947891,-0.2729528535980149,-0.3573200992555831,-0.21339950372208435,-0.3002481389578164,-0.04714640198511166,-0.36476426799007444,-0.2729528535980149,-0.3746898263027295,-0.2630272952853598,-0.2903225806451613,-0.20099255583126552,-0.24069478908188585
0.0,0.0,-0.1172069825436409,-0.17955112219451372,-0.14463840399002495,-0.3640897755610973,-0.17955112219451372,-0.5037406483790524,-0.20947630922693267,-0.5935162094763092,0.0,-0.5486284289276808,-0.10972568578553615,-0.7531172069825436,-0.14214463840399003,-0.8802992518703242,-0.16209476309226933,-1.0,0.017456359102244388,-0.5112219451371571,-0.26683291770573564,-0.6234413965087282,-0.4164588528678304,-0.6758104738154613,-0.513715710723192,-0.743142144638404,-0.0024937655860349127,-0.4488778054862843,-0.29177057356608477,-0.4688279301745636,-0.27680798004987534,-0.36159600997506236,-0.2119700748129676,-0.30673316708229426,-0.04488778054862843,-0.36658354114713215,-0.27680798004987534,-0.3740648379052369,-0.26433915211970077,-0.2892768079800499,-0.19950124688279303,-0.24189526184538654
0.0,0.0,-0.14035087719298245,-0.17543859649122806,-0.16541353383458646,-0.3583959899749373,-0.18045112781954886,-0.5037593984962406,-0.19548872180451127,-0.5964912280701754,0.0,-0.5513784461152882,-0.10275689223057644,-0.7543859649122807,-0.13784461152882205,-0.8796992481203008,-0.16040100250626566,-1.0,0.022556390977443608,-0.5112781954887218,-0.24812030075187969,-0.6215538847117794,-0.40100250626566414,-0.6741854636591479,-0.49874686716791977,-0.7443609022556391,0.010025062656641603,-0.44862155388471175,-0.2807017543859649,-0.47117794486215536,-0.2681704260651629,-0.3659147869674185,-0.20802005012531327,-0.3107769423558897,-0.03007518796992481,-0.3684210526315789,-0.2631578947368421,-0.37844611528822053,-0.2556390977443609,-0.2932330827067669,-0.19548872180451127,-0.24310776942355888
0.0,0.0,-0.1507537688442211,-0.17839195979899497,-0.17587939698492464,-0.36180904522613067,-0.18592964824120603,-0.507537688442211,-0.19597989949748743,-0.6080402010050251,0.0,-0.5477386934673367,-0.10552763819095477,-0.7512562814070352,-0.13819095477386933,-0.8768844221105527,-0.15829145728643215,-1.0,0.02512562814070352,-0.5150753768844221,-0.2537688442211055,-0.6206030150753769,-0.4020100502512563,-0.6733668341708543,-0.5,-0.7412060301507538,0.01256281407035176,-0.45226130653266333,-0.27889447236180903,-0.4748743718592965,-0.2663316582914573,-0.36683417085427134,-0.20351758793969849,-0.314070351758794,-0.02512562814070352,-0.3743718592964824,-0.2613065326633166,-0.3793969849246231,-0.2537688442211055,-0.2914572864321608,-0.1884422110552764,-0.24623115577889448
0.0,0.0,-0.16120906801007556,-0.1712846347607053,-0.18639798488664988,-0.35516372795969775,-0.19395465994962216,-0.5037783375314862,-0.1964735516372796,-0.6045340050377834,0.0,-0.5491183879093199,-0.10075566750629723,-0.7531486146095718,-0.13350125944584382,-0.8765743073047859,-0.15113350125944586,-1.0,0.030226700251889168,-0.5163727959697733,-0.24433249370277077,-0.6297229219143576,-0.3929471032745592,-0.6801007556675063,-0.491183879093199,-0.7481108312342569,0.020151133501259445,-0.45843828715365237,-0.27455919395465994,-0.47858942065491183,-0.26448362720403024,-0.3702770780856423,-0.19899244332493704,-0.3148614609571788,-0.020151133501259445,-0.380352644836272,-0.25692695214105793,-0.38287153652392947,-0.24937027707808565,-0.2972292191435768,-0.18639798488664988,-0.24937027707808565
0.0,0.0,-0.16539440203562342,-0.17302798982188294,-0.18575063613231552,-0.356234096692112,-0.18829516539440203,-0.5063613231552163,-0.19083969465648856,-0.6106870229007634,0.0,-0.5470737913486005,-0.10432569974554708,-0.7506361323155216,-0.13486005089058525,-0.8778625954198473,-0.15521628498727735,-1.0,0.027989821882951654,-0.5139949109414759,-0.25190839694656486,-0.6234096692111959,-0.3994910941475827,-0.6743002544529262,-0.49363867684478374,-0.7480916030534351,0.017811704834605598,-0.455470737913486,-0.27989821882951654,-0.4758269720101781,-0.26717557251908397,-0.36895674300254455,-0.2010178117048346,-0.32061068702290074,-0.020356234096692113,-0.3842239185750636,-0.26208651399491095,-0.3791348600508906,-0.24936386768447838,-0.2951653944020356,-0.183206106870229,-0.25190839694656486
0.0,0.0,-0.165374677002584,-0.1731266149870801,-0.18863049095607234,-0.35658914728682173,-0.19121447028423771,-0.5090439276485789,-0.19896640826873385,-0.6149870801033591,0.0,-0.5478036175710594,-0.10335917312661498,-0.751937984496124,-0.13953488372093023,-0.8785529715762274,-0.16020671834625322,-1.0,0.028423772609819122,-0.5193798449612403,-0.2558139534883721,-0.627906976744186,-0.4082687338501292,-0.6770025839793282,-0.5038759689922481,-0.751937984496124,0.01808785529715762,-0.4599483204134367,-0.28165374677002586,-0.4806201550387597,-0.2713178294573643,-0.3695090439276486,-0.2041343669250646,-0.32041343669250644,-0.020671834625323,-0.39018087855297157,-0.26356589147286824,-0.38242894056847543,-0.2558139534883721,-0.29457364341085274,-0.18604651162790697,-0.2532299741602067
0.0,0.0,-0.18157894736842106,-0.16578947368421051,-0.2026315789473684,-0.35,-0.2,-0.5026315789473684,-0.2026315789473684,-0.6078947368421053,0.0,-0.55,-0.10526315789473684,-0.7526315789473684,-0.14473684210526316,-0.8763157894736842,-0.16578947368421051,-1.0,0.02894736842105263,-0.5236842105263158,-0.2578947368421053,-0.6289473684210526,-0.4105263157894737,-0.6789473684210526,-0.5105263157894737,-0.7552631578947369,0.018421052631578946,-0.4631578947368421,-0.2868421052631579,-0.4789473684210526,-0.2736842105263158,-0.36578947368421055,-0.20526315789473684,-0.3157894736842105,-0.018421052631578946,-0.39473684210526316,-0.2657894736842105,-0.3815789473684211,-0.2578947368421053,-0.2894736842105263,-0.1868421052631579,-0.25
0.0,0.0,-0.171875,-0.171875,-0.19270833333333334,-0.3567708333333333,-0.19270833333333334,-0.5104166666666666,-0.19010416666666666,-0.6171875,0.0,-0.546875,-0.09895833333333333,-0.7526041666666666,-0.1328125,-0.8776041666666666,-0.15364583333333334,-1.0,0.03125,-0.5208333333333334,-0.2526041666666667,-0.6328125,-0.40625,-0.6875,-0.5026041666666666,-0.7604166666666666,0.020833333333333332,-0.4635416666666667,-0.28125,-0.4895833333333333,-0.2708333333333333,-0.3776041666666667,-0.20572916666666666,-0.328125,-0.018229166666666668,-0.390625,-0.2604166666666667,-0.3880208333333333,-0.2552083333333333,-0.2994791666666667,-0.18489583333333334,-0.2552083333333333
0.0,0.0,-0.18110236220472442,-0.1679790026246719,-0.2020997375328084,-0.35170603674540685,-0.2020997375328084,-0.5039370078740157,-0.2047244094488189,-0.6062992125984252,0.0,-0.5485564304461942,-0.09973753280839895,-0.7559055118110236,-0.13648293963254593,-0.8818897637795275,-0.15748031496062992,-1.0,0.031496062992125984,-0.5249343832020997,-0.25196850393700787,-0.6325459317585301,-0.4041994750656168,-0.6876640419947506,-0.5065616797900262,-0.7611548556430446,0.02099737532808399,-0.4671916010498688,-0.28346456692913385,-0.48556430446194226,-0.27296587926509186,-0.37270341207349084,-0.2073490813648294,-0.32020997375328086,-0.01837270341207349,-0.3937007874015748,-0.26246719160104987,-0.3884514435695538,-0.2545931758530184,-0.29658792650918636,-0.1889763779527559,-0.25196850393700787
0.0,0.0,-0.17402597402597403,-0.16883116883116883,-0.1974025974025974,-0.35064935064935066,-0.1974025974025974,-0.5038961038961038,-0.1974025974025974,-0.6077922077922078,0.0,-0.548051948051948,-0.09350649350649351,-0.7532467532467533,-0.12727272727272726,-0.8779220779220779,-0.14545454545454545,-1.0,0.03116883116883117,-0.5194805194805194,-0.24415584415584415,-0.6337662337662338,-0.3974025974025974,-0.6909090909090909,-0.4935064935064935,-0.7662337662337663,0.02077922077922078,-0.4649350649350649,-0.2779220779220779,-0.4883116883116883,-0.2675324675324675,-0.37662337662337664,-0.2,-0.3246753246753247,-0.015584415584415584,-0.38961038961038963,-0.2571428571428571,-0.38701298701298703,-0.24935064935064935,-0.2987012987012987,-0.18701298701298702,-0.2519480519480519
0.0,0.0,-0.16839378238341968,-0.17357512953367876,-0.18911917098445596,-0.35751295336787564,-0.19430051813471502,-0.5077720207253886,-0.19689119170984457,-0.6088082901554405,0.0,-0.5466321243523317,-0.10103626943005181,-0.7512953367875648,-0.13471502590673576,-0.8782383419689119,-0.15803108808290156,-1.0,0.02849740932642487,-0.5181347150259067,-0.25129533678756477,-0.6295336787564767,-0.4067357512953368,-0.6813471502590673,-0.5025906735751295,-0.7564766839378239,0.018134715025906734,-0.46113989637305697,-0.2849740932642487,-0.48186528497409326,-0.27202072538860106,-0.37305699481865284,-0.20466321243523317,-0.3238341968911917,-0.02072538860103627,-0.38860103626943004,-0.26424870466321243,-0.38341968911917096,-0.25906735751295334,-0.29533678756476683,-0.19170984455958548,-0.25129533678756477
0.0,0.0,-0.16321243523316062,-0.17357512953367876,-0.19170984455958548,-0.3601036269430052,-0.19689119170984457,-0.5077720207253886,-0.20466321243523317,-0.6113989637305699,0.0,-0.5492227979274611,-0.10362694300518134,-0.7538860103626943,-0.13989637305699482,-0.8782383419689119,-0.16321243523316062,-1.0,0.025906735751295335,-0.5207253886010362,-0.25906735751295334,-0.6321243523316062,-0.4119170984455959,-0.6839378238341969,-0.5103626943005182,-0.7590673575129534,0.012953367875647668,-0.46113989637305697,-0.28756476683937826,-0.4844559585492228,-0.2772020725388601,-0.3704663212435233,-0.20725388601036268,-0.32124352331606215,-0.025906735751295335,-0.3860103626943005,-0.27202072538860106,-0.38341968911917096,-0.2616580310880829,-0.29533678756476683,-0.19170984455958548,-0.25129533678756477
0.0,0.0,-0.14898989898989898,-0.17424242424242425,-0.1717171717171717,-0.35858585858585856,-0.18181818181818182,-0.51010101010101,-0.1994949494949495,-0.6136363636363636,0.0,-0.5429292929292929,-0.10353535353535354,-0.7525252525252525,-0.13636363636363635,-0.8787878787878788,-0.15656565656565657,-1.0,0.022727272727272728,-0.5151515151515151,-0.25252525252525254,-0.6287878787878788,-0.4015151515151515,-0.6843434343434344,-0.49747474747474746,-0.76010101010101,0.007575757575757576,-0.45707070707070707,-0.2878787878787879,-0.47474747474747475,-0.27525252525252525,-0.3686868686868687,-0.20707070707070707,-0.3181818181818182,-0.03787878787878788,-0.3813131313131313,-0.2727272727272727,-0.3787878787878788,-0.26262626262626265,-0.29292929292929293,-0.19444444444444445,-0.25
0.0,0.0,-0.1486146095717884,-0.17632241813602015,-0.17380352644836272,-0.3602015113350126,-0.181360201511335,-0.5138539042821159,-0.19899244332493704,-0.6196473551637279,0.0,-0.5440806045340051,-0.10579345088161209,-0.7506297229219143,-0.14357682619647355,-0.8765743073047859,-0.163727959697733,-1.0,0.022670025188916875,-0.5138539042821159,-0.2619647355163728,-0.6221662468513854,-0.4080604534005038,-0.6750629722921915,-0.4987405541561713,-0.7506297229219143,0.005037783375314861,-0.45591939546599497,-0.29219143576826195,-0.473551637279597,-0.2770780856423174,-0.36523929471032746,-0.20906801007556675,-0.3148614609571788,-0.04030226700251889,-0.380352644836272,-0.27455919395465994,-0.37531486146095716,-0.2619647355163728,-0.29219143576826195,-0.19395465994962216,-0.24937027707808565
0.0,0.0,-0.14713216957605985,-0.17206982543640897,-0.1745635910224439,-0.3566084788029925,-0.18952618453865336,-0.5037406483790524,-0.20199501246882792,-0.600997506234414,0.0,-0.5461346633416458,-0.10972568578553615,-0.7506234413965087,-0.14713216957605985,-0.8778054862842892,-0.16957605985037408,-1.0,0.022443890274314215,-0.513715710723192,-0.2543640897755611,-0.6209476309226932,-0.4014962593516209,-0.6733167082294265,-0.49625935162094764,-0.7456359102244389,0.004987531172069825,-0.456359102244389,-0.286783042394015,-0.4763092269326683,-0.2743142144638404,-0.3690773067331671,-0.20947630922693267,-0.3167082294264339,-0.03740648379052369,-0.3790523690773067,-0.26932668329177056,-0.38403990024937656,-0.26184538653366585,-0.2942643391521197,-0.1970074812967581,-0.2518703241895262
